Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
2159,7,1,0,1,7,1,4,64,1,10,5,5,3,1,1,1,0,1,1,2,24,0,31,16,16,16,85,75,100,95,50,50,51,50,100,100,85,100,50,71,1,2
2162,7,3,2,1,6,1,5,55,1,11,1,7,2,1,1,1,0,1,2,3,12,0,100,1,50,30,100,30,70,15,50,60,50,50,100,100,50,100,50,50,1,2
2164,7,1,2,1,5,1,4,85,3,9,9,5,0,1,3,1,0,1,2,4,12,0,100,75,10,100,100,25,100,75,100,20,80,100,100,100,60,100,100,100,1,2
2171,7,3,2,1,6,1,4,90,3,4,13,5,3,1,1,1,0,2,0,1,5,0,51,1,1,2,99,99,99,16,86,1,100,17,99,100,85,100,51,51,1,2
2172,4,4,0,1,6,1,2,66,1,9,19,5,2,1,1,1,0,1,2,3,23,0,60,30,1,60,50,30,85,60,40,60,50,15,100,85,60,100,40,60,15,2
2175,7,2,4,1,4,1,2,82,1,10,10,5,3,1,1,1,0,1,2,3,11,0,85,17,17,50,90,51,90,85,1,85,50,30,100,66,75,100,51,75,16,2
2182,7,2,0,2,4,1,2,56,1,10,15,4,1,6,1,1,0,1,2,2,9,0,70,85,85,60,100,60,70,50,100,85,85,70,85,70,85,100,70,100,85,1
2188,6,3,0,1,5,1,2,57,4,9,8,1,3,1,1,1,0,1,1,2,18,0,100,70,60,85,85,85,85,60,30,60,85,30,100,85,1,100,1,85,1,2
2190,7,1,2,1,6,1,1,78,1,10,8,5,3,1,2,1,0,1,0,2,8,0,32,31,52,1,70,42,51,80,52,87,40,54,99,51,51,100,52,16,17,2
2193,3,3,0,1,99,1,4,67,1,9,19,1,0,1,1,1,0,1,1,3,19,0,60,60,60,50,60,60,50,60,60,60,40,60,70,50,50,100,60,85,50,2
2194,7,1,2,1,6,1,7,80,1,14,0,1,3,1,1,1,0,1,1,2,26,0,60,50,30,40,70,85,85,60,50,15,70,40,85,70,60,100,50,85,40,2
2196,6,3,0,1,6,1,5,32,1,13,10,1,0,1,1,1,0,1,1,2,21,0,40,1,1,40,100,50,70,50,50,1,60,30,100,50,50,100,50,85,1,2
2200,7,3,0,1,6,2,2,0,1,9,13,5,3,1,1,1,0,1,1,3,0,0,60,40,1,50,50,40,85,60,15,40,50,15,70,85,60,100,15,70,1,2
2213,7,2,5,1,4,1,5,41,1,11,20,1,0,2,1,1,0,1,1,2,15,0,100,85,100,100,100,30,40,50,85,40,50,85,100,100,40,100,85,100,85,1
2214,7,3,4,1,3,2,4,37,1,13,3,1,0,1,1,1,0,1,1,1,22,0,40,70,48,85,70,40,61,70,85,70,72,70,71,85,50,100,52,85,1,2
2217,7,2,2,1,5,2,8,29,1,13,4,1,3,1,1,1,0,1,1,2,23,0,50,55,5,40,50,80,80,80,50,40,50,50,50,30,60,100,30,100,1,2
2222,7,2,0,1,5,2,7,60,4,15,11,5,3,1,1,1,0,1,1,2,22,0,1,70,30,60,50,40,70,85,85,30,50,70,85,100,40,100,85,85,1,2
2239,6,1,2,1,4,1,1,32,1,10,1,1,2,1,1,1,0,1,1,2,24,0,86,4,3,98,64,66,69,63,8,71,62,16,82,69,60,100,2,65,1,2
2246,7,1,4,1,2,1,4,43,6,13,20,1,3,1,1,1,0,1,1,1,26,0,70,100,85,70,100,40,60,100,100,30,85,85,100,100,40,100,100,100,70,1
2248,5,4,4,1,5,1,1,53,4,9,10,1,0,1,1,1,0,1,1,2,17,0,70,85,60,40,60,40,40,60,85,55,50,45,85,85,60,100,60,85,30,2
2260,7,3,2,1,7,1,2,62,6,9,5,1,0,1,1,1,0,2,0,3,5,0,85,1,1,30,100,60,100,70,1,70,100,30,100,85,100,100,1,70,1,2
2261,7,3,4,1,4,2,1,76,1,10,6,4,2,1,1,1,0,1,2,2,17,0,50,50,85,50,100,85,85,100,100,100,85,50,50,50,70,100,100,100,85,2
2265,5,3,2,1,6,1,7,71,1,13,7,5,0,1,1,1,0,1,0,3,0,0,100,1,1,1,85,85,100,50,1,50,70,50,100,100,1,100,1,100,50,2
2273,7,1,4,1,7,1,5,70,1,10,18,5,0,1,1,1,0,1,1,2,3,0,70,50,50,50,50,50,90,60,50,35,50,50,50,50,65,100,50,50,1,2
2281,7,1,2,1,5,2,8,58,4,12,18,1,3,1,2,1,0,1,2,1,15,0,50,15,30,40,85,70,70,70,85,50,60,50,85,85,50,100,85,85,1,2
2282,7,1,2,1,4,2,1,77,4,13,11,5,3,5,1,1,0,1,1,2,24,0,40,70,85,70,100,30,70,100,100,70,85,100,100,40,40,100,100,100,100,1
2284,7,2,2,1,6,1,1,83,3,14,0,5,3,1,1,1,0,1,1,3,13,0,40,60,50,40,60,50,85,60,70,40,50,50,100,70,50,100,50,85,60,2
2293,3,3,4,1,3,2,4,28,1,14,8,1,3,1,1,1,0,1,1,2,24,0,60,70,70,85,70,50,40,70,100,50,70,100,100,100,50,100,70,100,70,1
2294,2,5,0,1,99,2,4,45,1,9,4,1,0,1,1,1,0,2,1,3,15,0,85,70,50,85,85,70,70,85,50,30,60,1,100,85,50,100,1,60,1,2
2305,0,0,1,2,5,1,2,30,6,4,1,8,0,6,3,4,0,0,1,0,5,0,85,100,100,85,100,100,100,100,1,100,70,0,100,85,50,100,1,100,85,1
2306,7,4,0,1,99,1,4,67,3,9,7,1,2,1,3,4,2,2,0,2,7,0,1,1,1,50,40,1,1,40,50,40,50,50,50,50,1,100,50,40,1,1
2317,7,1,2,1,6,1,2,65,3,10,7,1,2,1,1,1,0,1,1,1,19,0,100,15,1,15,50,15,100,15,50,15,50,1,100,100,85,100,50,50,1,2
2319,7,2,1,1,6,1,5,64,1,13,20,4,0,1,1,1,0,1,1,1,14,0,60,60,15,60,85,50,70,40,60,30,60,60,100,85,60,100,60,85,1,2
2324,3,4,0,1,99,1,4,20,6,9,19,1,0,5,1,1,0,1,1,1,17,0,60,50,15,100,100,70,100,70,50,70,40,50,85,85,70,100,50,60,1,2
2327,7,3,0,1,99,1,1,62,1,9,9,5,2,1,1,1,0,1,0,3,19,0,85,70,60,100,85,60,50,60,70,70,50,70,100,85,50,100,1,100,85,1
2332,1,4,0,1,4,1,5,32,1,13,20,1,2,1,1,1,0,1,1,2,13,0,50,30,1,100,40,40,50,70,40,15,40,30,85,70,50,100,30,100,1,2
2338,6,1,2,1,6,1,7,66,1,13,11,5,0,1,1,1,0,1,1,3,18,0,85,40,15,50,100,85,85,40,40,50,85,50,100,85,60,100,40,85,1,2
2347,7,1,4,1,3,1,4,39,1,13,9,1,3,1,1,1,0,1,1,2,21,0,70,87,83,83,98,61,17,40,84,32,99,15,59,99,39,100,70,69,39,2
2350,7,3,0,1,4,1,4,53,1,11,13,1,3,1,1,1,0,1,1,2,26,0,60,85,60,70,100,85,60,85,70,50,60,70,70,85,70,100,70,85,85,1
2355,7,1,0,1,99,1,2,63,1,9,14,6,1,1,1,1,0,2,1,1,1,0,70,1,1,40,85,15,50,30,1,15,30,40,85,85,30,100,40,40,1,2
2361,7,1,0,1,2,1,5,37,1,14,1,1,0,2,1,1,0,1,1,2,24,0,1,100,100,100,100,85,100,50,100,85,100,100,100,100,100,100,100,100,100,1
2363,5,1,0,1,5,2,7,63,4,9,20,1,3,1,3,0,0,1,0,2,15,0,50,85,85,70,100,50,85,100,50,1,50,100,100,100,50,100,50,100,85,1
2365,4,4,0,1,99,1,4,28,6,14,15,1,3,1,1,1,0,1,1,4,24,0,43,75,48,7,12,40,77,56,48,72,23,50,100,50,62,100,19,100,73,1
2366,5,3,0,1,4,1,1,55,1,11,7,1,2,1,1,1,0,1,1,2,21,0,50,60,60,100,50,60,60,100,50,90,70,60,60,50,80,100,50,70,1,2
2377,5,2,0,2,5,1,4,73,3,13,16,1,3,1,1,1,0,1,1,2,0,0,70,50,40,50,100,70,85,70,40,30,50,50,100,100,85,100,40,85,1,2
2384,5,2,2,1,99,2,4,66,5,13,0,5,4,1,1,1,0,1,1,3,23,0,50,50,50,70,100,70,60,60,1,70,85,1,70,70,50,100,1,50,1,2
2387,5,1,0,1,6,1,2,33,1,13,14,1,2,5,2,1,0,1,1,2,21,0,100,15,1,30,100,50,85,30,50,30,100,50,100,100,50,100,50,50,30,2
2388,6,3,4,1,4,1,5,32,1,12,13,1,0,1,1,1,0,1,1,2,23,0,100,1,50,50,70,50,50,100,60,50,50,1,100,100,70,100,1,85,15,2
2389,7,4,4,2,99,2,8,32,6,10,5,7,0,2,3,1,0,1,1,1,1,0,100,100,1,100,100,84,1,70,100,1,1,85,85,85,1,100,100,100,100,1
2390,2,3,2,1,99,1,2,35,1,9,2,1,2,5,2,1,0,1,1,2,23,0,70,50,30,60,50,40,70,60,50,60,50,50,100,50,50,100,15,50,50,2
2395,5,1,0,1,99,1,2,74,1,6,11,7,1,1,1,1,0,1,2,4,1,0,50,100,1,85,100,85,30,85,1,100,15,85,100,100,100,100,15,70,60,2
2399,7,1,4,1,6,2,5,38,1,13,13,2,4,1,1,1,0,1,1,2,28,0,60,40,15,30,70,60,85,50,60,30,85,30,60,85,70,100,40,60,15,2
2401,5,1,2,1,6,1,7,46,4,10,5,1,0,1,1,1,0,1,1,1,18,0,20,1,10,30,80,80,100,85,100,80,100,80,100,100,80,100,50,80,1,2
2404,6,1,1,1,99,1,0,58,4,0,5,0,0,0,1,1,0,2,2,1,0,0,50,100,85,100,0,60,30,70,0,60,0,0,100,0,15,100,0,100,100,1
2406,4,3,0,1,5,1,1,23,6,10,13,1,0,1,1,1,0,1,1,4,6,0,50,50,50,60,50,50,50,70,50,50,50,50,85,50,0,100,50,80,50,2
2413,5,1,1,1,99,1,5,56,1,13,13,1,0,1,1,1,0,1,1,2,23,0,70,70,60,100,85,70,70,70,60,60,85,30,100,85,85,100,70,70,1,2
2420,1,4,0,1,5,2,2,32,1,12,10,1,3,3,3,4,4,1,1,2,25,0,60,70,40,15,70,15,70,70,85,15,70,60,70,70,40,100,85,85,15,2
2427,7,4,4,1,5,2,4,46,1,9,19,1,2,1,1,1,0,1,0,2,17,0,50,50,50,50,100,50,50,50,100,50,100,100,100,100,50,100,100,100,50,1
2433,6,4,1,1,99,1,1,79,1,9,17,5,3,1,1,1,0,1,2,3,9,0,100,50,60,40,100,70,50,70,15,70,70,60,100,85,85,100,16,85,85,2
2436,1,4,2,1,4,2,8,47,4,9,17,1,2,5,1,1,0,1,1,1,17,0,50,50,50,85,100,50,50,50,100,70,85,60,100,100,85,100,100,85,30,2
2437,2,4,0,1,99,1,5,25,2,11,2,1,2,1,1,1,0,1,1,2,21,0,50,50,50,50,50,70,50,50,15,50,50,15,85,50,50,100,15,50,15,2
2441,7,1,2,1,6,1,4,63,4,11,16,6,3,5,1,1,0,1,0,3,13,0,70,50,50,60,100,85,70,60,70,60,70,50,100,100,50,100,70,60,70,2
2445,7,1,0,1,2,1,1,41,1,15,17,1,3,1,1,1,0,1,1,1,27,0,1,100,100,70,100,40,40,60,100,40,60,100,100,100,15,100,100,100,60,1
2447,7,1,0,1,3,1,1,78,3,13,18,5,0,1,2,1,0,1,2,2,11,0,60,85,85,85,85,60,15,70,85,30,50,85,100,100,15,100,85,100,70,1
2448,7,1,4,1,6,1,2,81,4,9,9,5,3,1,1,1,0,1,2,3,11,0,70,70,1,30,60,70,100,70,50,50,50,50,85,50,85,100,50,70,1,2
2468,3,3,1,2,99,2,8,38,1,13,11,1,0,4,1,1,0,1,1,1,13,0,85,100,100,85,100,60,70,70,100,70,100,100,100,100,70,100,100,85,100,1
13,4,3,1,1,99,1,5,51,1,11,19,1,0,1,1,1,0,1,1,2,22,0,60,85,70,16,52,1,40,85,50,60,32,85,100,85,1,99,50,70,50,1
50,5,2,0,1,99,1,4,52,3,11,19,1,0,5,3,2,0,2,1,1,3,0,50,90,55,50,85,55,50,85,100,80,50,50,85,85,50,99,65,80,85,1
72,5,4,2,1,6,1,1,90,1,10,18,5,3,1,1,1,0,1,0,3,11,0,70,1,31,71,71,86,70,31,1,41,86,1,99,100,50,99,32,99,51,2
233,7,2,2,1,4,1,2,62,1,15,10,1,3,6,1,1,0,1,1,0,0,0,83,49,1,85,96,51,84,40,60,51,52,1,84,98,60,99,40,94,29,2
378,7,4,0,1,6,1,2,82,1,9,2,5,0,1,1,1,0,1,2,3,23,0,89,51,18,41,84,33,96,70,31,34,86,14,99,99,77,99,4,99,3,2
386,7,1,2,1,6,1,1,55,1,10,16,1,3,1,1,1,0,1,1,2,25,0,85,50,7,78,85,85,85,60,50,72,87,85,86,85,70,99,50,96,15,2
427,7,1,2,1,4,1,1,62,1,11,7,1,2,1,1,1,0,1,1,2,22,0,51,41,2,50,83,38,69,51,37,15,49,30,99,50,51,99,40,84,1,2
466,7,1,0,1,6,1,1,65,1,13,15,5,2,1,1,1,0,1,1,2,21,0,66,40,20,60,70,60,67,70,50,16,50,1,70,85,60,99,15,66,31,2
499,7,1,0,1,99,1,1,68,1,11,3,5,0,1,1,1,0,1,1,3,7,0,86,100,100,40,15,1,87,1,1,73,17,4,100,85,99,99,1,50,1,2
501,3,3,0,2,4,1,0,45,1,12,13,1,3,1,1,1,0,1,1,2,11,0,61,41,61,42,71,61,61,61,70,61,86,61,87,100,60,99,60,71,40,2
514,7,3,4,1,2,2,1,41,1,16,11,1,3,1,1,1,0,1,1,2,25,0,2,99,99,98,60,43,16,71,99,2,52,99,40,99,1,99,98,99,99,1
529,7,4,4,1,99,1,4,42,1,14,1,1,3,1,1,1,0,1,1,2,26,0,72,41,31,44,84,60,69,82,85,59,51,60,85,99,60,99,73,70,47,2
566,7,3,2,1,5,1,5,75,1,13,10,5,2,1,1,1,0,1,1,2,23,0,51,51,51,61,71,51,71,71,50,51,51,41,100,51,51,99,51,71,51,1
610,3,3,0,1,5,1,4,58,4,13,12,1,3,1,1,1,0,1,1,2,26,0,86,50,30,70,99,61,71,50,51,50,50,41,86,85,51,99,50,70,16,2
655,4,3,1,1,4,1,2,53,6,12,8,1,1,2,1,1,0,2,1,3,11,0,100,50,50,88,100,88,88,75,65,50,75,100,100,100,50,99,65,50,100,1
716,7,3,0,1,5,2,5,53,1,14,0,5,4,1,2,1,0,1,1,2,0,0,34,47,45,15,51,55,68,69,58,67,76,48,78,79,39,99,47,80,25,2
776,7,3,2,1,4,1,2,45,1,11,13,1,0,1,1,1,0,1,1,2,23,0,100,52,1,74,100,68,99,50,53,53,50,53,98,100,99,99,52,98,3,2
786,5,2,2,1,6,2,8,60,1,9,19,7,0,1,3,4,1,1,1,2,26,0,64,41,27,17,84,70,77,68,92,62,83,86,84,86,31,99,79,69,16,2
834,5,3,0,1,99,1,2,27,1,9,19,1,1,1,1,1,0,1,1,2,21,0,50,50,50,30,70,43,50,50,2,39,50,32,100,100,50,99,3,50,1,2
846,7,3,4,1,99,1,1,0,1,11,17,1,2,3,3,4,2,1,1,3,21,0,98,87,45,97,60,94,83,96,2,68,40,49,99,80,96,99,1,84,28,2
870,7,2,0,1,5,2,1,37,1,13,9,1,0,1,1,1,0,1,1,2,28,0,22,41,17,41,71,60,73,70,85,16,70,71,77,86,100,99,50,85,1,2
895,4,3,0,1,4,2,8,26,6,9,12,1,2,1,1,1,0,1,1,1,7,0,50,58,58,68,51,46,50,51,87,54,51,93,52,93,64,99,70,100,92,1
901,7,4,1,2,3,1,8,57,3,7,20,7,1,4,0,1,0,2,0,4,0,0,100,51,71,69,99,70,61,100,84,99,65,70,86,99,86,99,68,72,70,1
919,7,2,2,1,5,1,4,43,1,14,8,1,3,1,1,1,0,1,1,2,26,0,85,85,30,31,88,85,86,61,85,25,84,84,97,84,51,99,85,85,50,2
996,7,1,0,1,7,1,2,39,1,14,17,1,3,1,1,1,0,1,1,2,21,0,100,50,39,39,99,39,99,87,59,52,50,51,100,100,99,99,50,51,30,2
1030,1,4,0,1,6,1,2,28,1,13,1,1,3,1,1,1,0,1,1,1,22,0,45,1,1,36,70,55,0,38,16,20,51,1,99,32,42,99,3,17,2,2
1055,5,2,0,1,4,1,4,64,1,13,16,7,0,1,1,1,0,1,2,2,28,0,43,52,51,99,87,50,52,86,99,72,42,41,99,100,85,99,41,85,3,1
1058,7,2,2,1,6,1,2,81,3,11,16,5,3,1,1,1,0,1,2,3,11,0,71,85,61,86,75,70,71,70,17,71,70,60,99,71,85,99,31,99,61,2
1108,6,3,2,1,6,1,5,32,1,10,5,1,2,1,1,1,0,1,1,4,23,0,99,51,16,50,100,99,99,100,41,41,99,16,98,97,99,99,30,98,2,2
1150,2,4,1,1,4,1,2,38,1,14,7,1,0,1,1,1,0,1,1,2,24,0,51,41,52,50,99,40,60,60,87,61,85,51,99,95,40,99,58,51,99,2
1443,4,3,0,1,6,1,1,52,4,13,14,1,0,1,1,1,0,1,1,1,18,0,71,28,30,31,50,69,85,40,50,15,69,50,98,60,96,99,51,71,31,2
1503,6,1,2,1,7,1,5,44,4,14,9,1,3,1,1,1,0,1,1,1,13,0,85,1,1,1,50,84,84,69,51,16,99,50,85,50,99,99,51,99,1,2
1557,7,3,0,1,4,1,5,72,4,11,18,5,3,1,1,1,0,1,1,2,12,0,59,59,60,51,41,72,85,72,51,72,85,52,98,50,0,99,50,84,51,2
1574,7,2,0,1,5,1,1,22,6,12,0,8,0,1,1,1,0,1,1,4,26,0,52,61,16,42,60,51,70,51,52,52,51,49,99,63,50,99,51,85,32,2
1576,7,1,1,1,4,1,8,76,1,13,15,1,3,1,1,1,0,1,1,2,26,0,51,41,17,18,71,72,71,51,50,61,69,41,85,85,70,99,32,41,2,2
1610,7,1,0,1,4,1,0,0,0,13,12,5,2,1,1,1,0,0,0,0,0,0,51,33,1,32,97,32,51,41,99,41,97,98,99,73,62,99,99,52,1,2
1737,7,3,2,1,7,1,2,29,1,13,16,1,3,1,1,1,0,1,1,2,25,0,99,50,18,7,86,98,82,58,2,17,14,1,100,51,58,99,2,91,1,2
1818,7,3,0,1,6,1,1,70,1,10,18,5,0,1,1,1,0,1,0,2,22,0,50,70,1,61,99,0,98,40,1,16,84,1,99,99,61,99,1,99,1,2
1884,7,1,2,1,6,2,4,61,5,9,11,7,0,6,3,4,2,1,1,2,9,0,85,30,1,70,84,60,99,85,1,70,85,0,85,85,60,99,30,85,1,2
1972,6,3,0,1,7,1,2,28,1,13,2,7,3,1,1,1,0,1,1,1,11,0,84,4,17,2,50,59,76,40,1,33,61,28,95,79,85,99,1,60,1,2
2108,7,3,1,1,4,2,4,68,1,13,3,5,3,3,3,4,3,1,2,3,13,0,50,80,75,90,75,50,20,100,70,50,50,50,50,50,1,99,50,80,50,1
2113,5,2,2,1,6,1,2,41,1,12,3,1,3,1,1,1,0,2,1,2,20,0,72,50,15,16,85,69,86,71,50,50,72,30,79,70,86,99,61,84,41,2
2251,7,1,0,1,2,1,2,65,4,10,15,5,0,2,1,1,0,1,1,3,10,0,40,53,86,100,66,53,51,54,54,31,51,55,97,72,41,99,51,54,53,1
2455,6,3,2,1,5,1,1,59,1,14,1,1,3,1,1,1,0,1,1,2,22,0,50,70,60,60,85,70,85,85,30,50,85,85,100,100,70,99,15,100,40,2
4,7,4,1,1,99,1,4,90,3,8,14,5,0,5,1,1,0,1,1,4,18,0,85,73,85,85,100,70,85,100,85,100,70,70,100,85,70,98,85,85,85,1
123,7,2,0,1,7,1,6,27,6,11,19,8,2,1,1,1,0,1,1,1,18,0,51,40,1,61,81,78,96,79,50,85,85,49,91,97,88,98,51,82,3,2
218,6,2,0,1,2,1,4,59,1,13,19,1,3,1,1,1,0,1,1,3,20,0,61,98,99,84,69,40,32,51,83,61,61,71,86,85,31,98,72,70,85,1
559,3,3,1,1,99,1,1,30,5,10,16,7,1,1,1,1,0,2,2,1,5,0,100,16,52,50,50,50,0,51,31,52,50,51,99,97,50,98,31,50,52,2
581,7,2,0,1,6,1,1,68,4,9,3,1,1,1,1,1,0,1,1,1,11,0,60,51,1,31,86,8,70,50,85,28,51,1,94,87,69,98,52,70,1,2
683,0,0,4,2,99,1,8,39,1,9,19,7,3,1,1,1,0,2,1,1,1,0,84,98,67,50,85,14,67,59,87,3,1,30,11,88,14,98,27,98,68,2
793,4,3,0,1,6,1,5,55,1,14,3,1,0,1,1,1,0,1,1,3,27,0,98,66,21,25,94,87,97,26,15,63,90,15,99,96,50,98,2,91,5,2
814,5,3,0,1,6,1,5,0,0,13,19,1,0,1,1,1,0,1,0,2,0,0,85,15,32,50,52,80,97,70,51,40,70,51,99,71,85,98,49,86,1,2
956,5,4,2,1,4,1,2,81,1,7,13,5,3,1,2,1,0,1,0,2,1,0,72,0,61,73,0,51,62,52,4,0,51,0,96,88,0,98,34,86,54,2
973,7,1,0,1,99,2,1,40,1,12,2,1,3,5,1,1,0,1,1,2,23,0,50,60,60,85,70,31,70,70,60,62,40,50,85,59,31,98,50,99,60,1
986,7,2,2,1,4,2,8,43,1,13,18,1,0,1,1,1,0,1,1,2,21,0,15,50,49,16,50,51,37,52,51,39,49,49,50,48,17,98,52,99,38,1
1136,4,2,4,1,5,1,7,0,1,10,1,1,3,1,1,1,0,1,1,2,22,0,50,31,38,29,51,70,66,61,50,69,50,51,96,71,53,98,23,66,27,2
1189,7,1,1,1,1,2,8,47,4,10,11,1,0,1,1,1,0,1,1,2,14,0,5,75,95,75,85,25,25,65,95,5,25,95,75,95,25,98,95,100,65,1
1220,7,2,0,1,4,2,5,54,6,13,10,1,2,1,1,1,0,2,0,3,13,0,47,54,94,98,80,79,82,51,97,50,85,97,97,98,41,98,50,91,31,1
1260,4,2,2,1,6,2,1,35,1,10,5,1,2,1,1,1,0,1,1,2,12,0,1,50,40,59,0,61,97,58,99,61,50,62,30,0,0,98,98,0,1,2
1276,7,2,0,1,4,1,1,48,5,11,2,1,0,1,1,1,0,1,1,2,16,0,51,53,95,97,71,96,49,96,1,50,49,1,52,51,96,98,1,51,48,1
1444,5,2,1,1,99,2,8,21,1,9,18,8,0,1,1,1,0,1,0,1,1,0,13,70,51,32,97,2,77,67,54,50,71,87,87,74,1,98,58,83,86,1
1570,5,3,2,2,6,1,5,42,4,14,12,1,3,1,1,1,0,1,1,2,1,0,84,38,13,48,84,87,82,41,71,62,78,69,96,82,79,98,69,82,1,2
1624,5,3,0,1,5,1,5,27,4,13,4,1,0,1,1,1,0,1,1,2,15,0,58,78,47,81,76,86,93,43,79,56,72,3,92,90,53,98,48,76,2,2
1633,7,2,4,1,5,2,8,73,4,9,2,5,2,1,1,1,0,1,0,3,12,0,60,55,10,40,60,55,75,55,55,70,55,55,70,60,90,98,40,90,45,2
1640,7,4,0,1,99,2,4,62,1,10,17,1,3,1,1,1,0,1,2,2,21,0,51,71,100,99,100,1,50,71,100,2,1,100,100,99,51,98,100,100,62,2
1686,5,4,0,1,5,2,1,46,4,11,17,1,2,1,1,1,0,2,1,3,25,0,50,51,31,60,42,84,61,61,51,41,61,31,69,52,71,98,50,85,16,2
1744,7,2,2,1,6,1,1,86,3,9,15,5,1,1,1,1,0,2,0,3,1,0,0,85,15,39,73,72,100,29,3,39,72,1,99,51,83,98,1,50,30,2
1761,5,3,1,1,4,2,7,68,3,13,7,6,0,3,1,1,0,2,0,1,16,0,54,47,60,50,84,57,60,41,43,7,71,3,53,85,75,98,32,85,1,1
1788,4,4,2,1,6,1,5,30,1,12,7,7,3,1,1,1,0,1,1,2,21,0,56,50,69,80,56,70,43,41,38,30,52,49,98,55,50,98,35,98,21,2
2083,7,1,2,1,6,1,2,72,1,14,16,5,3,1,1,1,0,1,1,3,26,0,86,16,1,60,70,71,98,84,26,16,70,2,99,85,31,98,2,99,1,2
2178,7,1,2,1,5,1,5,46,1,10,2,1,3,1,1,1,0,1,1,1,23,0,85,25,25,2,72,50,83,31,71,87,71,60,95,70,43,98,50,40,2,2
2270,7,1,5,1,7,1,4,73,0,13,4,1,3,1,1,1,0,1,2,2,22,0,70,2,1,69,86,86,97,61,2,17,85,15,98,98,99,98,2,99,3,2
2396,7,2,0,1,4,1,5,36,1,13,11,1,3,1,2,1,0,1,1,2,21,0,14,98,85,61,81,72,39,68,72,38,71,62,59,79,38,98,63,92,6,1
25,7,3,0,1,4,2,4,58,1,10,8,1,0,1,2,1,0,1,1,2,24,0,62,36,34,33,88,86,91,86,50,42,88,40,85,90,92,97,50,83,34,2
180,4,3,0,1,6,1,4,35,1,12,15,1,2,1,1,1,0,1,1,2,16,0,52,8,14,50,60,12,74,31,69,14,30,42,65,50,50,97,42,72,1,2
197,7,2,2,1,6,1,5,67,4,13,8,5,2,1,1,1,0,1,1,3,1,0,94,52,51,42,99,65,91,42,53,51,81,51,97,95,73,97,52,71,2,2
323,4,3,2,1,5,1,4,46,1,13,0,2,0,3,3,4,3,1,1,2,1,0,51,51,50,99,50,50,70,50,52,50,51,51,84,51,51,97,51,99,41,2
555,7,1,0,1,3,1,1,66,4,13,18,1,0,1,1,1,0,1,1,1,25,0,15,50,61,41,61,85,40,86,98,40,96,51,86,86,1,97,61,96,61,2
653,1,4,2,2,5,2,4,39,1,10,11,1,2,1,1,1,0,1,1,2,12,0,41,51,70,52,82,92,100,100,75,94,84,80,100,100,60,97,69,100,47,2
727,1,4,2,1,99,1,1,37,1,9,1,1,3,1,1,1,0,2,1,4,7,0,97,24,45,70,73,57,33,96,42,43,16,10,95,9,99,97,51,98,53,2
827,7,2,2,1,5,2,4,0,6,13,15,1,3,1,1,1,0,1,1,2,0,0,16,51,17,16,0,89,51,85,93,30,87,50,95,87,51,97,51,95,51,2
987,7,1,2,1,6,1,5,0,1,14,19,1,3,4,1,1,0,1,1,2,26,0,87,12,16,17,80,91,92,72,71,62,82,81,94,93,95,97,64,86,2,2
1046,5,2,0,1,6,1,5,43,6,14,2,1,3,1,1,1,0,1,1,1,18,0,99,14,15,50,92,33,95,84,83,31,50,85,99,85,72,97,85,74,25,2
1511,5,1,0,2,5,2,8,57,1,13,8,1,1,6,1,1,0,1,1,2,12,0,3,51,1,15,60,31,50,40,99,1,30,51,17,98,49,97,84,71,2,2
1776,7,3,0,1,4,1,4,64,5,11,16,5,2,1,1,1,0,1,1,1,13,0,48,78,49,98,87,28,50,38,88,19,52,14,73,95,17,97,87,69,3,1
1970,7,3,0,1,6,1,2,65,1,14,9,1,0,1,1,1,0,1,2,2,20,0,99,14,16,31,83,69,86,30,16,58,40,40,99,91,84,97,51,84,12,2
2027,6,2,0,1,99,1,1,80,6,10,19,5,2,1,2,1,0,2,0,4,12,0,30,85,51,70,59,60,71,98,50,29,83,84,84,82,50,97,70,84,70,1
2143,7,2,0,2,6,1,1,55,3,10,15,1,2,1,1,1,0,1,1,1,11,0,50,1,6,6,98,50,91,2,50,29,50,1,99,96,59,97,1,85,1,2
2408,7,2,1,1,6,1,1,59,6,13,18,1,0,1,1,1,0,1,1,3,15,0,92,73,30,62,51,62,70,34,14,71,71,32,100,70,61,97,15,63,16,2
201,3,3,2,1,6,1,5,56,1,8,1,1,2,1,1,1,0,1,1,2,21,0,67,14,16,69,50,59,82,69,39,67,49,39,98,92,60,96,29,39,30,2
295,7,1,2,1,4,1,4,62,1,10,13,1,0,1,1,1,0,1,1,3,28,0,31,42,10,42,71,61,71,51,70,71,51,62,79,61,71,96,71,71,17,2
420,7,2,0,1,3,2,1,68,1,9,0,5,3,1,1,1,0,1,0,3,22,0,1,90,94,87,79,40,15,69,87,31,33,94,57,98,11,96,95,94,87,1
464,7,1,2,1,6,1,4,58,1,9,7,1,3,5,1,1,0,1,1,2,28,0,61,1,1,97,99,98,99,1,97,1,97,30,99,99,0,96,99,50,2,2
